"Velocities","Coverage0","Coverage1","Coverage2","Coverage3","Coverage4","Coverage5","Coverage6","Coverage7","Coverage8","Coverage9","Coverage10","Coverage11","Points:0","Points:1","Points:2"
0.33563,0.00077514,1.4584e-05,0.00013968,0.98797,0.011894,0.77514,0.95534,0.98874,0.98874,0.0001251,0.011133,0,0.01,2.3961,152.01
0.3391,0.00078315,1.4791e-05,0.00014056,0.98791,0.011948,0.78315,0.95503,0.98869,0.98869,0.00012577,0.011179,0,0.01,2.3962,152.2
0.3392,0.00078336,1.4795e-05,0.00014057,0.98791,0.011948,0.78336,0.95503,0.98869,0.98869,0.00012577,0.011179,0,0.01,2.3962,152.21
0.3416,0.00078892,1.4929e-05,0.00014105,0.98788,0.011977,0.78892,0.95464,0.98867,0.98867,0.00012612,0.011203,0,0.01,2.3962,152.4
0.34167,0.00078908,1.493e-05,0.00014103,0.98788,0.011976,0.78908,0.95464,0.98867,0.98867,0.0001261,0.011202,0,0.01,2.3962,152.41
0.3471,0.00080162,1.5175e-05,0.00014135,0.98787,0.011993,0.80162,0.95498,0.98867,0.98867,0.00012617,0.011207,0,0.01,2.3962,152.6
0.34722,0.00080189,1.5182e-05,0.00014139,0.98786,0.011996,0.80189,0.95498,0.98866,0.98866,0.00012621,0.011209,0,0.01,2.3962,152.61
0.34936,0.00080684,1.5293e-05,0.0001417,0.98784,0.012014,0.80684,0.95519,0.98865,0.98865,0.0001264,0.011222,0,0.01,2.3961,152.8
0.34915,0.00080634,1.5287e-05,0.00014171,0.98784,0.012015,0.80634,0.95518,0.98865,0.98865,0.00012643,0.011224,0,0.01,2.3961,152.81
0.34556,0.00079805,1.5154e-05,0.00014188,0.98783,0.012027,0.79805,0.95465,0.98863,0.98863,0.00012673,0.011244,0,0.01,2.3962,153
0.34556,0.00079805,1.5151e-05,0.00014185,0.98783,0.012025,0.79805,0.95465,0.98863,0.98863,0.0001267,0.011242,0,0.01,2.3962,153.01
0.34471,0.0007961,1.5146e-05,0.00014223,0.98781,0.012049,0.7961,0.95463,0.9886,0.9886,0.00012709,0.011268,0,0.01,2.3962,153.2
0.34455,0.00079573,1.5141e-05,0.00014225,0.98781,0.012051,0.79573,0.95463,0.9886,0.9886,0.00012711,0.01127,0,0.01,2.3962,153.21
0.3427,0.00079146,1.5073e-05,0.00014234,0.9878,0.012057,0.79146,0.95491,0.98859,0.98859,0.00012727,0.011281,0,0.01,2.3962,153.4
0.34271,0.00079147,1.5074e-05,0.00014235,0.9878,0.012058,0.79147,0.95491,0.98859,0.98859,0.00012728,0.011282,0,0.01,2.3961,153.41
0.33865,0.0007821,1.4915e-05,0.00014245,0.98779,0.012066,0.7821,0.95482,0.98857,0.98857,0.00012753,0.011299,0,0.01,2.3961,153.6
0.33887,0.00078262,1.4926e-05,0.00014248,0.98779,0.012068,0.78262,0.95482,0.98857,0.98857,0.00012756,0.011301,0,0.01,2.3961,153.61
0.34313,0.00079244,1.514e-05,0.00014301,0.98776,0.012099,0.79244,0.95462,0.98855,0.98855,0.00012787,0.011322,0,0.01,2.3962,153.8
0.34307,0.00079232,1.5138e-05,0.00014301,0.98776,0.012099,0.79232,0.95461,0.98855,0.98855,0.00012787,0.011322,0,0.01,2.3962,153.81
0.33871,0.00078225,1.4945e-05,0.00014282,0.98777,0.012089,0.78225,0.95436,0.98855,0.98855,0.00012787,0.011322,0,0.01,2.3962,154
0.3385,0.00078175,1.4937e-05,0.00014281,0.98777,0.012089,0.78175,0.95436,0.98855,0.98855,0.00012788,0.011322,0,0.01,2.3962,154.01
0.33701,0.0007783,1.49e-05,0.00014315,0.98775,0.012111,0.7783,0.9543,0.98852,0.98852,0.00012825,0.011347,0,0.01,2.3962,154.2
0.33693,0.00077812,1.49e-05,0.00014317,0.98774,0.012112,0.77812,0.9543,0.98852,0.98852,0.00012827,0.011349,0,0.01,2.3962,154.21
0.33349,0.00077018,1.477e-05,0.00014334,0.98773,0.012125,0.77018,0.95404,0.9885,0.9885,0.00012857,0.011369,0,0.01,2.3962,154.4
0.33369,0.00077065,1.4779e-05,0.00014336,0.98773,0.012126,0.77065,0.95405,0.9885,0.9885,0.00012858,0.01137,0,0.01,2.3962,154.41
0.34147,0.0007886,1.5128e-05,0.00014374,0.98771,0.012145,0.7886,0.9545,0.9885,0.9885,0.00012861,0.011372,0,0.01,2.3962,154.6
0.34148,0.00078863,1.5129e-05,0.00014374,0.98771,0.012145,0.78863,0.9545,0.9885,0.9885,0.00012861,0.011372,0,0.01,2.3962,154.61
0.34062,0.00078664,1.5134e-05,0.00014428,0.98768,0.01218,0.78664,0.95427,0.98846,0.98846,0.00012914,0.011408,0,0.01,2.3962,154.8
0.34072,0.00078689,1.514e-05,0.00014431,0.98767,0.012182,0.78689,0.95427,0.98846,0.98846,0.00012917,0.01141,0,0.01,2.3962,154.81
0.34219,0.00079027,1.526e-05,0.00014509,0.98763,0.012229,0.79027,0.95399,0.98842,0.98842,0.00012983,0.011454,0,0.01,2.3962,155
0.3421,0.00079006,1.5256e-05,0.00014509,0.98763,0.012229,0.79006,0.95399,0.98842,0.98842,0.00012983,0.011454,0,0.01,2.3962,155.01
0.34284,0.00079179,1.5269e-05,0.00014484,0.98764,0.012214,0.79179,0.95404,0.98843,0.98843,0.00012957,0.011437,0,0.01,2.3962,155.2
0.34284,0.00079178,1.5271e-05,0.00014487,0.98764,0.012215,0.79178,0.95404,0.98843,0.98843,0.0001296,0.011439,0,0.01,2.3962,155.21
0.34104,0.00078763,1.5213e-05,0.00014509,0.98763,0.01223,0.78763,0.954,0.98841,0.98841,0.00012988,0.011458,0,0.01,2.3962,155.4
0.34106,0.00078766,1.5215e-05,0.00014511,0.98762,0.012231,0.78766,0.954,0.98841,0.98841,0.0001299,0.011459,0,0.01,2.3962,155.41
0.34062,0.00078664,1.5243e-05,0.00014573,0.98758,0.01227,0.78664,0.95368,0.98837,0.98837,0.00013049,0.011499,0,0.01,2.3962,155.6
0.34065,0.00078672,1.5244e-05,0.00014572,0.98759,0.01227,0.78672,0.95369,0.98837,0.98837,0.00013048,0.011498,0,0.01,2.3962,155.61
0.34373,0.00079383,1.529e-05,0.00014464,0.98765,0.012201,0.79383,0.95385,0.98845,0.98845,0.00012935,0.011422,0,0.01,2.3962,155.8
0.34368,0.00079371,1.5289e-05,0.00014465,0.98765,0.012201,0.79371,0.95384,0.98845,0.98845,0.00012936,0.011423,0,0.01,2.3962,155.81
0.3416,0.00078892,1.5287e-05,0.00014576,0.98758,0.012272,0.78892,0.95344,0.98837,0.98837,0.00013048,0.011498,0,0.01,2.3963,156
0.34165,0.00078904,1.529e-05,0.00014578,0.98758,0.012273,0.78904,0.95343,0.98837,0.98837,0.00013049,0.011499,0,0.01,2.3963,156.01
0.34187,0.00078954,1.5324e-05,0.00014611,0.98756,0.012293,0.78954,0.95358,0.98835,0.98835,0.00013079,0.011519,0,0.01,2.3962,156.2
0.34183,0.00078945,1.5322e-05,0.0001461,0.98756,0.012293,0.78945,0.95358,0.98835,0.98835,0.00013078,0.011518,0,0.01,2.3962,156.21
0.33828,0.00078126,1.5139e-05,0.00014563,0.98759,0.012265,0.78126,0.95345,0.98837,0.98837,0.00013049,0.011499,0,0.01,2.3963,156.4
0.33837,0.00078146,1.5144e-05,0.00014566,0.98759,0.012267,0.78146,0.95345,0.98837,0.98837,0.00013051,0.011501,0,0.01,2.3963,156.41
0.34442,0.00079541,1.5492e-05,0.00014692,0.98751,0.012342,0.79541,0.95323,0.98831,0.98831,0.00013143,0.011562,0,0.01,2.3963,156.6
0.34434,0.00079525,1.5491e-05,0.00014695,0.98751,0.012344,0.79525,0.95323,0.9883,0.9883,0.00013146,0.011564,0,0.01,2.3963,156.61
0.34333,0.0007929,1.5428e-05,0.00014668,0.98753,0.012328,0.7929,0.95323,0.98832,0.98832,0.00013125,0.011551,0,0.01,2.3963,156.8
0.34343,0.00079313,1.5432e-05,0.00014669,0.98753,0.012328,0.79313,0.95324,0.98832,0.98832,0.00013125,0.01155,0,0.01,2.3963,156.81
0.34591,0.00079886,1.5544e-05,0.0001468,0.98752,0.012334,0.79886,0.95312,0.98832,0.98832,0.00013125,0.011551,0,0.01,2.3963,157
0.34602,0.00079911,1.5551e-05,0.00014683,0.98752,0.012336,0.79911,0.95313,0.98832,0.98832,0.00013128,0.011552,0,0.01,2.3963,157.01
0.34258,0.00079117,1.5504e-05,0.00014812,0.98743,0.012417,0.79117,0.95284,0.98823,0.98823,0.00013261,0.011642,0,0.01,2.3963,157.2
0.34215,0.00079018,1.5487e-05,0.00014811,0.98744,0.012417,0.79018,0.95283,0.98823,0.98823,0.00013262,0.011642,0,0.01,2.3963,157.21
0.34345,0.00079319,1.5576e-05,0.00014856,0.98741,0.012444,0.79319,0.95304,0.9882,0.9882,0.00013298,0.011667,0,0.01,2.3963,157.4
0.34351,0.00079332,1.558e-05,0.00014858,0.98741,0.012445,0.79332,0.95304,0.9882,0.9882,0.000133,0.011668,0,0.01,2.3963,157.41
0.34151,0.0007887,1.55e-05,0.00014864,0.9874,0.012451,0.7887,0.9532,0.98819,0.98819,0.00013314,0.011677,0,0.01,2.3963,157.6
0.34163,0.000789,1.5506e-05,0.00014865,0.9874,0.012451,0.789,0.9532,0.98819,0.98819,0.00013315,0.011678,0,0.01,2.3963,157.61
0.34376,0.00079391,1.5622e-05,0.000149,0.98738,0.012471,0.79391,0.95322,0.98817,0.98817,0.00013338,0.011693,0,0.01,2.3962,157.8
0.3435,0.00079329,1.5612e-05,0.000149,0.98738,0.012472,0.79329,0.95322,0.98817,0.98817,0.00013339,0.011694,0,0.01,2.3962,157.81
0.33434,0.00077214,1.5158e-05,0.00014811,0.98743,0.012422,0.77214,0.95297,0.9882,0.9882,0.00013295,0.011665,0,0.01,2.3963,158
0.33436,0.00077219,1.516e-05,0.00014812,0.98743,0.012422,0.77219,0.95297,0.9882,0.9882,0.00013296,0.011665,0,0.01,2.3963,158.01
0.33392,0.00077117,1.5157e-05,0.00014834,0.98742,0.012436,0.77117,0.95315,0.98819,0.98819,0.00013318,0.01168,0,0.01,2.3963,158.2
0.33394,0.00077123,1.5161e-05,0.00014837,0.98741,0.012438,0.77123,0.95315,0.98818,0.98818,0.00013321,0.011682,0,0.01,2.3963,158.21
0.33889,0.00078265,1.5464e-05,0.00014964,0.98734,0.012514,0.78265,0.9528,0.98812,0.98812,0.00013418,0.011747,0,0.01,2.3963,158.4
0.33913,0.00078321,1.5476e-05,0.00014967,0.98734,0.012516,0.78321,0.9528,0.98812,0.98812,0.0001342,0.011748,0,0.01,2.3963,158.41
0.34305,0.00079227,1.5691e-05,0.00015032,0.9873,0.012554,0.79227,0.95268,0.98809,0.98809,0.00013463,0.011777,0,0.01,2.3963,158.6
0.34294,0.00079201,1.5685e-05,0.0001503,0.9873,0.012552,0.79201,0.95267,0.98809,0.98809,0.00013461,0.011776,0,0.01,2.3963,158.61
0.34142,0.0007885,1.5552e-05,0.00014938,0.98735,0.012496,0.7885,0.95262,0.98814,0.98814,0.00013383,0.011724,0,0.01,2.3963,158.8
0.34129,0.0007882,1.5548e-05,0.00014939,0.98735,0.012497,0.7882,0.95261,0.98814,0.98814,0.00013385,0.011724,0,0.01,2.3963,158.81
0.34233,0.00079059,1.5658e-05,0.00015029,0.9873,0.012552,0.79059,0.95257,0.98809,0.98809,0.00013463,0.011777,0,0.01,2.3963,159
0.34229,0.00079051,1.5659e-05,0.00015031,0.9873,0.012553,0.79051,0.95256,0.98809,0.98809,0.00013465,0.011778,0,0.01,2.3963,159.01
0.34412,0.00079473,1.575e-05,0.00015049,0.98729,0.012563,0.79473,0.95254,0.98808,0.98808,0.00013474,0.011784,0,0.01,2.3963,159.2
0.3441,0.00079469,1.575e-05,0.00015049,0.98729,0.012563,0.79469,0.95254,0.98808,0.98808,0.00013474,0.011784,0,0.01,2.3963,159.21
0.33948,0.00078403,1.5508e-05,0.00014988,0.98732,0.012529,0.78403,0.95259,0.98811,0.98811,0.00013438,0.01176,0,0.01,2.3963,159.4
0.33971,0.00078454,1.5519e-05,0.00014991,0.98732,0.01253,0.78454,0.95258,0.9881,0.9881,0.00013439,0.011761,0,0.01,2.3963,159.41
0.33771,0.00077993,1.5473e-05,0.00015044,0.98729,0.012564,0.77993,0.95275,0.98807,0.98807,0.00013497,0.0118,0,0.01,2.3963,159.6
0.33777,0.00078006,1.5477e-05,0.00015047,0.98728,0.012566,0.78006,0.95275,0.98806,0.98806,0.00013499,0.011801,0,0.01,2.3963,159.61
0.33969,0.0007845,1.5607e-05,0.00015112,0.98724,0.012605,0.7845,0.95225,0.98803,0.98803,0.00013552,0.011836,0,0.01,2.3963,159.8
0.33958,0.00078424,1.5603e-05,0.00015113,0.98724,0.012605,0.78424,0.95225,0.98803,0.98803,0.00013552,0.011837,0,0.01,2.3963,159.81
0.33321,0.00076953,1.5342e-05,0.00015128,0.98723,0.012619,0.76953,0.95224,0.988,0.988,0.00013594,0.011865,0,0.01,2.3963,160
0.33331,0.00076977,1.5347e-05,0.0001513,0.98723,0.012619,0.76977,0.95224,0.988,0.988,0.00013595,0.011865,0,0.01,2.3963,160.01
0.33871,0.00078225,1.5616e-05,0.00015181,0.9872,0.012648,0.78225,0.95233,0.98798,0.98798,0.00013619,0.011881,0,0.01,2.3963,160.2
0.33862,0.00078203,1.5613e-05,0.00015181,0.9872,0.012648,0.78203,0.95233,0.98798,0.98798,0.0001362,0.011882,0,0.01,2.3963,160.21
0.33846,0.00078166,1.5589e-05,0.00015158,0.98721,0.012634,0.78166,0.95213,0.988,0.988,0.00013599,0.011868,0,0.01,2.3963,160.4
0.33851,0.00078177,1.5592e-05,0.0001516,0.98721,0.012635,0.78177,0.95213,0.98799,0.98799,0.00013601,0.011869,0,0.01,2.3963,160.41
0.33494,0.00077353,1.5492e-05,0.00015232,0.98717,0.012682,0.77353,0.95201,0.98794,0.98794,0.00013683,0.011924,0,0.01,2.3963,160.6
0.33497,0.00077361,1.5495e-05,0.00015235,0.98716,0.012683,0.77361,0.95201,0.98794,0.98794,0.00013685,0.011925,0,0.01,2.3963,160.61
0.33836,0.00078144,1.5724e-05,0.00015348,0.9871,0.01275,0.78144,0.95213,0.98788,0.98788,0.00013775,0.011985,0,0.01,2.3963,160.8
0.33823,0.00078113,1.5719e-05,0.00015347,0.9871,0.01275,0.78113,0.95213,0.98788,0.98788,0.00013776,0.011985,0,0.01,2.3963,160.81
0.34362,0.00079358,1.5975e-05,0.00015378,0.98708,0.012766,0.79358,0.95191,0.98787,0.98787,0.00013781,0.011988,0,0.01,2.3963,161
0.34362,0.00079358,1.5977e-05,0.00015381,0.98708,0.012768,0.79358,0.9519,0.98787,0.98787,0.00013783,0.01199,0,0.01,2.3963,161.01
0.34419,0.0007949,1.5991e-05,0.00015367,0.98709,0.012759,0.7949,0.95164,0.98788,0.98788,0.00013768,0.01198,0,0.01,2.3964,161.2
0.34413,0.00079477,1.5988e-05,0.00015365,0.98709,0.012758,0.79477,0.95164,0.98788,0.98788,0.00013767,0.011979,0,0.01,2.3964,161.21
0.33843,0.0007816,1.5697e-05,0.00015306,0.98712,0.012725,0.7816,0.95156,0.9879,0.9879,0.00013736,0.011959,0,0.01,2.3964,161.4
0.33847,0.00078169,1.5701e-05,0.00015308,0.98712,0.012726,0.78169,0.95157,0.9879,0.9879,0.00013738,0.01196,0,0.01,2.3964,161.41
0.33857,0.00078191,1.5703e-05,0.00015305,0.98712,0.012724,0.78191,0.95141,0.9879,0.9879,0.00013735,0.011958,0,0.01,2.3964,161.6
0.33859,0.00078195,1.5704e-05,0.00015306,0.98712,0.012725,0.78195,0.9514,0.9879,0.9879,0.00013735,0.011959,0,0.01,2.3964,161.61
0.3384,0.00078151,1.5779e-05,0.0001542,0.98705,0.012795,0.78151,0.95131,0.98783,0.98783,0.00013842,0.012029,0,0.01,2.3964,161.8
0.33836,0.00078144,1.5778e-05,0.0001542,0.98705,0.012795,0.78144,0.95131,0.98783,0.98783,0.00013842,0.012029,0,0.01,2.3964,161.81
0.33928,0.00078357,1.5814e-05,0.00015414,0.98705,0.012791,0.78357,0.95135,0.98784,0.98784,0.00013833,0.012023,0,0.01,2.3964,162
0.33918,0.00078333,1.5812e-05,0.00015416,0.98705,0.012792,0.78333,0.95136,0.98784,0.98784,0.00013835,0.012025,0,0.01,2.3964,162.01
0.33843,0.00078158,1.582e-05,0.00015473,0.98702,0.012827,0.78158,0.9518,0.9878,0.9878,0.00013891,0.012061,0,0.01,2.3963,162.2
0.33848,0.00078171,1.5823e-05,0.00015474,0.98702,0.012828,0.78171,0.95179,0.9878,0.9878,0.00013892,0.012062,0,0.01,2.3963,162.21
0.33648,0.00077709,1.5737e-05,0.00015475,0.98702,0.01283,0.77709,0.95144,0.98779,0.98779,0.00013901,0.012068,0,0.01,2.3964,162.4
0.33664,0.00077747,1.5743e-05,0.00015475,0.98702,0.01283,0.77747,0.95143,0.98779,0.98779,0.00013901,0.012068,0,0.01,2.3964,162.41
0.33775,0.00078003,1.5743e-05,0.00015409,0.98706,0.012789,0.78003,0.95126,0.98784,0.98784,0.00013835,0.012024,0,0.01,2.3964,162.6
0.33756,0.00077958,1.5738e-05,0.00015412,0.98706,0.012791,0.77958,0.95126,0.98783,0.98783,0.00013838,0.012027,0,0.01,2.3964,162.61
0.33614,0.0007763,1.5779e-05,0.00015554,0.98697,0.012878,0.7763,0.95135,0.98774,0.98774,0.00013976,0.012118,0,0.01,2.3964,162.8
0.33619,0.00077642,1.5783e-05,0.00015557,0.98696,0.01288,0.77642,0.95134,0.98774,0.98774,0.00013978,0.012119,0,0.01,2.3964,162.81
0.33632,0.00077672,1.5839e-05,0.00015625,0.98692,0.012922,0.77672,0.95135,0.9877,0.9877,0.00014041,0.012161,0,0.01,2.3963,163
0.33643,0.00077697,1.5845e-05,0.00015628,0.98692,0.012924,0.77697,0.95135,0.9877,0.9877,0.00014044,0.012162,0,0.01,2.3963,163.01
0.33869,0.00078219,1.5983e-05,0.0001568,0.98689,0.012954,0.78219,0.95102,0.98767,0.98767,0.00014082,0.012188,0,0.01,2.3964,163.2
0.33843,0.00078158,1.5971e-05,0.00015678,0.98689,0.012953,0.78158,0.95103,0.98767,0.98767,0.00014081,0.012187,0,0.01,2.3964,163.21
0.33643,0.00077698,1.5903e-05,0.00015706,0.98687,0.012971,0.77698,0.95114,0.98765,0.98765,0.00014116,0.01221,0,0.01,2.3964,163.4
0.33637,0.00077684,1.5903e-05,0.00015709,0.98687,0.012973,0.77684,0.95113,0.98765,0.98765,0.00014119,0.012212,0,0.01,2.3964,163.41
0.3372,0.00077876,1.5911e-05,0.0001567,0.98689,0.012949,0.77876,0.95113,0.98767,0.98767,0.00014079,0.012186,0,0.01,2.3964,163.6
0.33751,0.00077946,1.5924e-05,0.00015671,0.98689,0.012949,0.77946,0.95113,0.98767,0.98767,0.00014078,0.012186,0,0.01,2.3964,163.61
0.34111,0.00078778,1.6134e-05,0.00015741,0.98685,0.01299,0.78778,0.95087,0.98764,0.98764,0.00014128,0.012218,0,0.01,2.3964,163.8
0.3409,0.00078731,1.6125e-05,0.0001574,0.98685,0.012989,0.78731,0.95087,0.98764,0.98764,0.00014128,0.012218,0,0.01,2.3964,163.81
0.33921,0.00078339,1.6099e-05,0.00015808,0.98681,0.013031,0.78339,0.95065,0.98759,0.98759,0.00014198,0.012264,0,0.01,2.3964,164
0.33922,0.00078341,1.6103e-05,0.00015812,0.98681,0.013034,0.78341,0.95064,0.98759,0.98759,0.00014202,0.012267,0,0.01,2.3964,164.01
0.33699,0.00077827,1.598e-05,0.00015778,0.98683,0.013015,0.77827,0.95071,0.98761,0.98761,0.0001418,0.012253,0,0.01,2.3964,164.2
0.33715,0.00077863,1.5987e-05,0.00015779,0.98683,0.013016,0.77863,0.9507,0.98761,0.98761,0.00014181,0.012253,0,0.01,2.3964,164.21
0.33534,0.00077446,1.5876e-05,0.00015736,0.98685,0.01299,0.77446,0.95056,0.98763,0.98763,0.00014148,0.012232,0,0.01,2.3964,164.4
0.33516,0.00077404,1.5868e-05,0.00015735,0.98685,0.01299,0.77404,0.95057,0.98763,0.98763,0.00014148,0.012232,0,0.01,2.3964,164.41
0.33124,0.000765,1.5817e-05,0.00015907,0.98674,0.013097,0.765,0.95053,0.98751,0.98751,0.00014325,0.012348,0,0.01,2.3964,164.6
0.33127,0.00076506,1.5819e-05,0.00015908,0.98674,0.013098,0.76506,0.95052,0.98751,0.98751,0.00014326,0.012349,0,0.01,2.3964,164.61
0.33668,0.00077755,1.6044e-05,0.00015886,0.98676,0.013081,0.77755,0.95047,0.98754,0.98754,0.00014282,0.01232,0,0.01,2.3964,164.8
0.33691,0.00077809,1.6055e-05,0.00015888,0.98676,0.013082,0.77809,0.95046,0.98754,0.98754,0.00014282,0.01232,0,0.01,2.3964,164.81
0.34371,0.00079379,1.6379e-05,0.00015918,0.98674,0.013096,0.79379,0.95048,0.98754,0.98754,0.0001428,0.012318,0,0.01,2.3964,165
0.34349,0.00079328,1.6372e-05,0.00015921,0.98674,0.013097,0.79328,0.95048,0.98754,0.98754,0.00014283,0.01232,0,0.01,2.3964,165.01
0.34017,0.0007856,1.6266e-05,0.00015978,0.98671,0.013134,0.7856,0.95031,0.98749,0.98749,0.00014351,0.012365,0,0.01,2.3964,165.2
0.34029,0.00078588,1.6272e-05,0.0001598,0.98671,0.013136,0.78588,0.95032,0.98749,0.98749,0.00014353,0.012366,0,0.01,2.3964,165.21
0.33625,0.00077655,1.6082e-05,0.00015966,0.98671,0.01313,0.77655,0.95031,0.98749,0.98749,0.00014358,0.012369,0,0.01,2.3964,165.4
0.33611,0.00077624,1.6076e-05,0.00015965,0.98671,0.01313,0.77624,0.9503,0.98749,0.98749,0.00014358,0.012369,0,0.01,2.3964,165.41
0.34052,0.00078643,1.6247e-05,0.0001593,0.98674,0.013105,0.78643,0.95044,0.98752,0.98752,0.00014305,0.012335,0,0.01,2.3964,165.6
0.34032,0.00078595,1.6239e-05,0.0001593,0.98674,0.013105,0.78595,0.95044,0.98752,0.98752,0.00014306,0.012335,0,0.01,2.3964,165.61
0.33429,0.00077202,1.6062e-05,0.00016058,0.98665,0.013187,0.77202,0.95031,0.98742,0.98742,0.00014452,0.012431,0,0.01,2.3964,165.8
0.33461,0.00077277,1.6076e-05,0.00016059,0.98665,0.013188,0.77277,0.95031,0.98742,0.98742,0.00014452,0.012431,0,0.01,2.3964,165.81
0.33889,0.00078266,1.6311e-05,0.0001612,0.98662,0.013221,0.78266,0.95008,0.9874,0.9874,0.00014489,0.012455,0,0.01,2.3964,166
0.33866,0.00078213,1.6302e-05,0.00016119,0.98662,0.013221,0.78213,0.95008,0.9874,0.9874,0.00014489,0.012455,0,0.01,2.3964,166.01
0.33646,0.00077705,1.6171e-05,0.00016075,0.98664,0.013196,0.77705,0.95005,0.98742,0.98742,0.00014458,0.012435,0,0.01,2.3964,166.2
0.33677,0.00077776,1.6188e-05,0.00016081,0.98664,0.013199,0.77776,0.95005,0.98742,0.98742,0.00014462,0.012438,0,0.01,2.3964,166.21
0.33581,0.00077553,1.6179e-05,0.00016129,0.98661,0.013229,0.77553,0.95001,0.98739,0.98739,0.00014511,0.01247,0,0.01,2.3964,166.4
0.33585,0.00077564,1.6182e-05,0.0001613,0.98661,0.01323,0.77564,0.95001,0.98738,0.98738,0.00014512,0.01247,0,0.01,2.3964,166.41
0.3383,0.00078129,1.6313e-05,0.00016159,0.98659,0.013246,0.78129,0.94992,0.98737,0.98737,0.00014528,0.012481,0,0.01,2.3964,166.6
0.33804,0.00078069,1.6301e-05,0.00016157,0.98659,0.013244,0.78069,0.94992,0.98738,0.98738,0.00014527,0.01248,0,0.01,2.3964,166.61
0.33645,0.00077701,1.6202e-05,0.0001612,0.98662,0.013223,0.77701,0.95014,0.98739,0.98739,0.00014499,0.012462,0,0.01,2.3964,166.8
0.33656,0.00077726,1.621e-05,0.00016124,0.98661,0.013225,0.77726,0.95013,0.98739,0.98739,0.00014503,0.012464,0,0.01,2.3964,166.81
0.33613,0.00077629,1.6238e-05,0.0001619,0.98657,0.013266,0.77629,0.94979,0.98735,0.98735,0.00014566,0.012506,0,0.01,2.3965,167
0.33604,0.00077607,1.6234e-05,0.0001619,0.98657,0.013266,0.77607,0.94979,0.98735,0.98735,0.00014566,0.012506,0,0.01,2.3965,167.01
0.33495,0.00077355,1.6244e-05,0.00016272,0.98652,0.013316,0.77355,0.94979,0.98729,0.98729,0.00014648,0.012559,0,0.01,2.3964,167.2
0.33492,0.0007735,1.6243e-05,0.00016272,0.98652,0.013316,0.7735,0.94978,0.98729,0.98729,0.00014648,0.012559,0,0.01,2.3964,167.21
0.33483,0.00077328,1.6244e-05,0.0001628,0.98652,0.013321,0.77328,0.94947,0.98729,0.98729,0.00014655,0.012564,0,0.01,2.3965,167.4
0.33481,0.00077323,1.6245e-05,0.00016281,0.98652,0.013322,0.77323,0.94947,0.98729,0.98729,0.00014657,0.012565,0,0.01,2.3965,167.41
0.33692,0.0007781,1.6369e-05,0.00016322,0.98649,0.013345,0.7781,0.94934,0.98727,0.98727,0.00014685,0.012583,0,0.01,2.3965,167.6
0.33693,0.00077812,1.6371e-05,0.00016324,0.98649,0.013346,0.77812,0.94933,0.98727,0.98727,0.00014687,0.012584,0,0.01,2.3965,167.61
0.3344,0.00077227,1.6245e-05,0.00016309,0.9865,0.013339,0.77227,0.94933,0.98727,0.98727,0.00014684,0.012583,0,0.01,2.3965,167.8
0.3344,0.00077229,1.6245e-05,0.00016308,0.9865,0.013338,0.77229,0.94933,0.98727,0.98727,0.00014684,0.012582,0,0.01,2.3965,167.81
0.33136,0.00076526,1.6114e-05,0.00016319,0.98649,0.013347,0.76526,0.94921,0.98726,0.98726,0.00014707,0.012598,0,0.01,2.3965,168
0.33144,0.00076545,1.6123e-05,0.00016326,0.98649,0.013352,0.76545,0.94921,0.98725,0.98725,0.00014714,0.012602,0,0.01,2.3965,168.01
0.33382,0.00077095,1.6266e-05,0.00016375,0.98646,0.013379,0.77095,0.94894,0.98723,0.98723,0.00014748,0.012625,0,0.01,2.3965,168.2
0.33374,0.00077075,1.6262e-05,0.00016375,0.98646,0.013379,0.77075,0.94893,0.98723,0.98723,0.00014748,0.012625,0,0.01,2.3965,168.21
0.33626,0.00077658,1.6473e-05,0.0001651,0.98638,0.013459,0.77658,0.94905,0.98715,0.98715,0.00014862,0.012698,0,0.01,2.3965,168.4
0.3363,0.00077668,1.6475e-05,0.0001651,0.98638,0.013459,0.77668,0.94904,0.98715,0.98715,0.00014863,0.012699,0,0.01,2.3965,168.41
0.33658,0.00077732,1.6448e-05,0.00016453,0.98641,0.013425,0.77732,0.94898,0.98719,0.98719,0.00014809,0.012664,0,0.01,2.3965,168.6
0.33655,0.00077726,1.6447e-05,0.00016454,0.98641,0.013425,0.77726,0.94898,0.98719,0.98719,0.00014809,0.012664,0,0.01,2.3965,168.61
0.33623,0.00077652,1.642e-05,0.00016436,0.98642,0.013414,0.77652,0.94892,0.9872,0.9872,0.00014794,0.012654,0,0.01,2.3965,168.8
0.33615,0.00077632,1.6417e-05,0.00016437,0.98642,0.013415,0.77632,0.94892,0.9872,0.9872,0.00014796,0.012655,0,0.01,2.3965,168.81
0.33418,0.00077178,1.6455e-05,0.00016618,0.98631,0.013526,0.77178,0.94904,0.98708,0.98708,0.00014973,0.01277,0,0.01,2.3965,169
0.33423,0.00077189,1.6458e-05,0.00016619,0.98631,0.013526,0.77189,0.94903,0.98708,0.98708,0.00014973,0.01277,0,0.01,2.3965,169.01
0.33574,0.00077539,1.6528e-05,0.0001662,0.98631,0.013525,0.77539,0.94888,0.98708,0.98708,0.00014967,0.012766,0,0.01,2.3965,169.2
