Number of active Voxels;Number of Leaves;Number of Nodes;TotalLeavesSurfaceArea;TotalActiveCellsSurfaceArea;BoundingBoxSurfaceArea;Average Num. of traversed leaves
2354;3361;3361;24284;9416;3332;7.28812
2354;3371;3371;24294;9416;3332;7.29112
2379;3454;3454;24832;9516;3332;7.45258
2380;3446;3446;24788;9520;3332;7.43938
2361;3413;3413;24618;9444;3332;7.38836
2363;3407;3407;24590;9452;3332;7.37995
2366;3406;3406;24552;9464;3332;7.36855
2371;3411;3411;24610;9484;3332;7.38595
2367;3389;3389;24360;9468;3332;7.31092
2365;3366;3366;24258;9460;3332;7.28031
2373;3383;3383;24386;9492;3332;7.31873
2363;3363;3363;24208;9452;3332;7.26531
2367;3379;3379;24330;9468;3332;7.30192
2374;3454;3454;24842;9496;3332;7.45558
2379;3425;3425;24586;9516;3332;7.37875
2383;3442;3442;24742;9532;3332;7.42557
2367;3416;3416;24500;9468;3332;7.35294
2370;3413;3413;24594;9480;3332;7.38115
2377;3411;3411;24578;9508;3332;7.37635
2376;3414;3414;24606;9504;3332;7.38475
2371;3371;3371;24318;9484;3332;7.29832
2373;3395;3395;24460;9492;3332;7.34094
2369;3385;3385;24330;9476;3332;7.30192
2368;3385;3385;24320;9472;3332;7.29892
2373;3459;3459;24936;9492;3332;7.48379
2385;3449;3449;24810;9540;3332;7.44598
2384;3431;3431;24716;9536;3332;7.41777
2380;3433;3433;24708;9520;3332;7.41537
2371;3430;3430;24694;9484;3332;7.41116
2372;3416;3416;24596;9488;3332;7.38175
2383;3422;3422;24652;9532;3332;7.39856
2378;3405;3405;24572;9512;3332;7.37455
2370;3393;3393;24452;9480;3332;7.33854
2376;3400;3400;24518;9504;3332;7.35834
2370;3373;3373;24298;9480;3332;7.29232
2369;3383;3383;24344;9476;3332;7.30612
2401;3491;3491;25196;9604;3332;7.56182
2388;3451;3451;24866;9552;3332;7.46279
2394;3441;3441;24788;9576;3332;7.43938
2371;3422;3422;24698;9484;3332;7.41236
2370;3426;3426;24728;9480;3332;7.42137
2380;3422;3422;24762;9520;3332;7.43157
2379;3411;3411;24606;9516;3332;7.38475
2374;3405;3405;24522;9496;3332;7.35954
2378;3393;3393;24422;9512;3332;7.32953
2369;3385;3385;24406;9476;3332;7.32473
2369;3382;3382;24372;9476;3332;7.31453
2393;3480;3480;25138;9572;3332;7.54442
2385;3464;3464;24956;9540;3332;7.4898
2395;3442;3442;24774;9580;3332;7.43517
2379;3437;3437;24808;9516;3332;7.44538
2375;3426;3426;24760;9500;3332;7.43097
2379;3432;3432;24736;9516;3332;7.42377
2386;3423;3423;24638;9544;3332;7.39436
2379;3411;3411;24564;9516;3332;7.37215
2370;3391;3391;24488;9480;3332;7.34934
2377;3397;3397;24452;9508;3332;7.33854
2379;3391;3391;24450;9516;3332;7.33794
2377;3439;3439;24928;9508;3332;7.48139
2400;3490;3490;25246;9600;3332;7.57683
2386;3441;3441;24842;9544;3332;7.45558
2387;3432;3432;24800;9548;3332;7.44298
2373;3429;3429;24824;9492;3332;7.45018
2379;3425;3425;24790;9516;3332;7.43998
2375;3413;3413;24718;9500;3332;7.41837
2377;3404;3404;24640;9508;3332;7.39496
2373;3394;3394;24622;9492;3332;7.38956
2382;3397;3397;24570;9528;3332;7.37395
2376;3394;3394;24554;9504;3332;7.36915
2383;3451;3451;25002;9532;3332;7.5036
2399;3490;3490;25220;9596;3332;7.56903
2385;3456;3456;24990;9540;3332;7.5
2397;3454;3454;24924;9588;3332;7.48019
2381;3413;3413;24712;9524;3332;7.41657
2386;3428;3428;24754;9544;3332;7.42917
2380;3417;3417;24686;9520;3332;7.40876
2382;3405;3405;24620;9528;3332;7.38896
2380;3400;3400;24552;9520;3332;7.36855
2385;3402;3402;24618;9540;3332;7.38836
2375;3393;3393;24498;9500;3332;7.35234
2383;3457;3457;25080;9532;3332;7.52701
2402;3493;3493;25254;9608;3332;7.57923
2396;3468;3468;25052;9584;3332;7.51861
2395;3462;3462;25018;9580;3332;7.5084
2384;3430;3430;24836;9536;3332;7.45378
2384;3435;3435;24822;9536;3332;7.44958
2385;3420;3420;24702;9540;3332;7.41357
2382;3400;3400;24592;9528;3332;7.38055
2377;3406;3406;24612;9508;3332;7.38655
2381;3397;3397;24540;9524;3332;7.36495
2380;3396;3396;24512;9520;3332;7.35654
2375;3399;3399;24504;9500;3332;7.35414
2399;3464;3464;25070;9596;3332;7.52401
2390;3468;3468;25160;9560;3332;7.55102
2394;3454;3454;24990;9576;3332;7.5
2376;3425;3425;24846;9504;3332;7.45678
2382;3423;3423;24802;9528;3332;7.44358
2391;3422;3422;24766;9564;3332;7.43277
2381;3421;3421;24758;9524;3332;7.43037
2381;3410;3410;24666;9524;3332;7.40276
2377;3418;3418;24686;9508;3332;7.40876
2387;3414;3414;24692;9548;3332;7.41056
2375;3406;3406;24612;9500;3332;7.38655
2396;3471;3471;25202;9584;3332;7.56363
2391;3474;3474;25172;9564;3332;7.55462
2404;3478;3478;25162;9616;3332;7.55162
2390;3459;3459;24996;9560;3332;7.5018
2380;3432;3432;24892;9520;3332;7.47059
2389;3449;3449;24986;9556;3332;7.4988
2387;3438;3438;24910;9548;3332;7.47599
2383;3438;3438;24892;9532;3332;7.47059
2389;3428;3428;24850;9556;3332;7.45798
2382;3418;3418;24732;9528;3332;7.42257
2385;3411;3411;24722;9540;3332;7.41957
2384;3455;3455;25126;9536;3332;7.54082
2402;3482;3482;25234;9608;3332;7.57323
2395;3474;3474;25196;9580;3332;7.56182
2401;3456;3456;25074;9604;3332;7.52521
2386;3436;3436;24882;9544;3332;7.46759
2388;3440;3440;25010;9552;3332;7.506
2394;3436;3436;24932;9576;3332;7.48259
2391;3427;3427;24872;9564;3332;7.46459
2397;3425;3425;24846;9588;3332;7.45678
2388;3430;3430;24872;9552;3332;7.46459
2390;3422;3422;24794;9560;3332;7.44118
2395;3411;3411;24734;9580;3332;7.42317
2402;3466;3466;25154;9608;3332;7.54922
2410;3501;3501;25290;9640;3332;7.59004
2412;3486;3486;25342;9648;3332;7.60564
2395;3439;3439;24876;9580;3332;7.46579
2394;3433;3433;24860;9576;3332;7.46098
2403;3444;3444;24964;9612;3332;7.4922
2401;3432;3432;24912;9604;3332;7.47659
2397;3425;3425;24852;9588;3332;7.45858
2401;3426;3426;24866;9604;3332;7.46279
2400;3430;3430;24830;9600;3332;7.45198
2403;3441;3441;24904;9612;3332;7.47419
2418;3471;3471;24794;9672;3332;7.44118
2430;3517;3517;25374;9720;3332;7.61525
2417;3491;3491;25284;9668;3332;7.58824
2430;3510;3510;25316;9720;3332;7.59784
2420;3482;3482;25190;9680;3332;7.56002
2424;3517;3517;25386;9696;3332;7.61885
2434;3506;3506;25240;9736;3332;7.57503
2428;3493;3493;25190;9712;3332;7.56002
2422;3486;3486;25152;9688;3332;7.54862
2419;3450;3450;24936;9676;3332;7.48379
2424;3473;3473;25084;9696;3332;7.52821
2421;3470;3470;25098;9684;3332;7.53241
2436;3538;3538;25610;9744;3332;7.68607
2446;3560;3560;25630;9784;3332;7.69208
2436;3536;3536;25576;9744;3332;7.67587
2435;3531;3531;25522;9740;3332;7.65966
2433;3513;3513;25344;9732;3332;7.60624
2424;3495;3495;25258;9696;3332;7.58043
2419;3484;3484;25186;9676;3332;7.55882
2427;3473;3473;24750;9708;3332;7.42797
2431;3500;3500;25288;9724;3332;7.58944
2430;3480;3480;25034;9720;3332;7.51321
2418;3459;3459;25072;9672;3332;7.52461
2418;3456;3456;24702;9672;3332;7.41357
2410;3443;3443;24968;9640;3332;7.4934
2413;3445;3445;24606;9652;3332;7.38475
2407;3444;3444;24382;9628;3332;7.31753
2406;3438;3438;24462;9624;3332;7.34154
2421;3493;3493;25126;9684;3332;7.54082
2434;3510;3510;25232;9736;3332;7.57263
2421;3508;3508;25410;9684;3332;7.62605
2427;3494;3494;25306;9708;3332;7.59484
2420;3485;3485;25106;9680;3332;7.53481
2409;3457;3457;25040;9636;3332;7.51501
2423;3484;3484;25250;9692;3332;7.57803
2431;3496;3496;25168;9724;3332;7.55342
2423;3461;3461;25102;9692;3332;7.53361
2414;3454;3454;24918;9656;3332;7.47839
2414;3445;3445;25030;9656;3332;7.512
2424;3454;3454;24802;9696;3332;7.44358
2420;3443;3443;24976;9680;3332;7.4958
2433;3521;3521;25340;9732;3332;7.60504
2446;3541;3541;25396;9784;3332;7.62185
2427;3523;3523;25568;9708;3332;7.67347
2426;3510;3510;25450;9704;3332;7.63806
2425;3498;3498;25172;9700;3332;7.55462
2412;3457;3457;25112;9648;3332;7.53661
2430;3497;3497;25106;9720;3332;7.53481
2426;3476;3476;25026;9704;3332;7.5108
2422;3459;3459;24952;9688;3332;7.4886
2410;3444;3444;25080;9640;3332;7.52701
2423;3467;3467;24978;9692;3332;7.4964
2413;3444;3444;24778;9652;3332;7.43637
2431;3523;3523;25414;9724;3332;7.62725
2448;3544;3544;25474;9792;3332;7.64526
2425;3487;3487;25322;9700;3332;7.59964
2425;3485;3485;25078;9700;3332;7.52641
2422;3467;3467;24984;9688;3332;7.4982
2426;3493;3493;25176;9704;3332;7.55582
2434;3506;3506;25438;9736;3332;7.63445
2419;3469;3469;25188;9676;3332;7.55942
2427;3456;3456;24922;9708;3332;7.47959
2423;3453;3453;25082;9692;3332;7.52761
2420;3451;3451;24930;9680;3332;7.48199
2417;3446;3446;25062;9668;3332;7.52161
2433;3527;3527;25690;9732;3332;7.71008
2444;3541;3541;25732;9776;3332;7.72269
2434;3502;3502;25300;9736;3332;7.59304
2429;3492;3492;25288;9716;3332;7.58944
2421;3477;3477;25256;9684;3332;7.57983
2428;3488;3488;25190;9712;3332;7.56002
2437;3511;3511;25266;9748;3332;7.58283
2421;3469;3469;25046;9684;3332;7.51681
2416;3459;3459;24998;9664;3332;7.5024
2421;3463;3463;24934;9684;3332;7.48319
2419;3473;3473;24888;9676;3332;7.46939
2421;3512;3512;25316;9684;3332;7.59784
2435;3526;3526;25712;9740;3332;7.71669
2434;3528;3528;25348;9736;3332;7.60744
2435;3520;3520;25292;9740;3332;7.59064
2426;3498;3498;25248;9704;3332;7.57743
2425;3496;3496;25236;9700;3332;7.57383
2447;3491;3491;24764;9788;3332;7.43217
2427;3491;3491;25194;9708;3332;7.56122
2424;3487;3487;25192;9696;3332;7.56062
2423;3482;3482;25160;9692;3332;7.55102
2429;3489;3489;25120;9716;3332;7.53902
2425;3489;3489;25142;9700;3332;7.54562
2442;3534;3534;25212;9768;3332;7.56663
2449;3518;3518;24770;9796;3332;7.43397
2451;3530;3530;25146;9804;3332;7.54682
2432;3482;3482;24788;9728;3332;7.43938
2439;3492;3492;24784;9756;3332;7.43818
2436;3490;3490;24780;9744;3332;7.43697
2454;3524;3524;24878;9816;3332;7.46639
2438;3499;3499;24584;9752;3332;7.37815
2427;3480;3480;24528;9708;3332;7.36134
2435;3455;3455;24364;9740;3332;7.31212
2437;3468;3468;24574;9748;3332;7.37515
2449;3537;3537;25246;9796;3332;7.57683
2452;3542;3542;25594;9808;3332;7.68127
2453;3528;3528;24962;9812;3332;7.4916
2444;3495;3495;24878;9776;3332;7.46639
2441;3494;3494;24858;9764;3332;7.46038
2442;3497;3497;24602;9768;3332;7.38355
2458;3514;3514;24752;9832;3332;7.42857
2442;3518;3518;25448;9768;3332;7.63745
2431;3469;3469;25134;9724;3332;7.54322
2426;3467;3467;25124;9704;3332;7.54022
2438;3474;3474;24646;9752;3332;7.39676
2439;3507;3507;25000;9756;3332;7.503
2445;3552;3552;25776;9780;3332;7.73589
2450;3528;3528;25578;9800;3332;7.67647
2449;3525;3525;25558;9796;3332;7.67047
2443;3486;3486;24876;9772;3332;7.46579
2436;3495;3495;24886;9744;3332;7.46879
2442;3481;3481;24754;9768;3332;7.42917
2459;3517;3517;24930;9836;3332;7.48199
2452;3510;3510;24786;9808;3332;7.43878
2432;3502;3502;25208;9728;3332;7.56543
2436;3496;3496;25410;9744;3332;7.62605
2444;3461;3461;24400;9776;3332;7.32293
2456;3545;3545;25474;9824;3332;7.64526
2451;3543;3543;25636;9804;3332;7.69388
2453;3532;3532;25580;9812;3332;7.67707
2454;3522;3522;25390;9816;3332;7.62005
2446;3516;3516;25392;9784;3332;7.62065
2451;3524;3524;25404;9804;3332;7.62425
2452;3507;3507;24816;9808;3332;7.44778
2448;3503;3503;25262;9792;3332;7.58163
2445;3523;3523;25520;9780;3332;7.65906
2437;3506;3506;25460;9748;3332;7.64106
2433;3472;3472;25156;9732;3332;7.54982
2453;3539;3539;25156;9812;3332;7.54982
2451;3544;3544;25728;9804;3332;7.72149
2459;3560;3560;25708;9836;3332;7.71549
2456;3518;3518;24980;9824;3332;7.497
2449;3496;3496;24842;9796;3332;7.45558
2440;3516;3516;25642;9760;3332;7.69568
2447;3521;3521;25580;9788;3332;7.67707
2454;3516;3516;25348;9816;3332;7.60744
2446;3508;3508;25318;9784;3332;7.59844
2434;3476;3476;25216;9736;3332;7.56783
2439;3511;3511;25500;9756;3332;7.65306
2453;3529;3529;25088;9812;3332;7.52941
2452;3548;3548;25786;9808;3332;7.7389
2459;3570;3570;25660;9836;3332;7.70108
2452;3557;3557;25750;9808;3332;7.72809
2454;3509;3509;25364;9816;3332;7.61224
2443;3525;3525;25632;9772;3332;7.69268
2448;3499;3499;24854;9792;3332;7.45918
2453;3508;3508;24846;9812;3332;7.45678
2450;3505;3505;24812;9800;3332;7.44658
2443;3511;3511;25496;9772;3332;7.65186
2438;3503;3503;25482;9752;3332;7.64766
2451;3535;3535;25138;9804;3332;7.54442
2456;3570;3570;25880;9824;3332;7.76711
2455;3552;3552;25764;9820;3332;7.73229
2448;3529;3529;25524;9792;3332;7.66026
2444;3535;3535;25690;9776;3332;7.71008
2447;3519;3519;25572;9788;3332;7.67467
2447;3533;3533;25714;9788;3332;7.71729
2458;3501;3501;24860;9832;3332;7.46098
2453;3503;3503;25338;9812;3332;7.60444
2454;3507;3507;25350;9816;3332;7.60804
2446;3512;3512;25536;9784;3332;7.66387
2450;3488;3488;24740;9800;3332;7.42497
2466;3578;3578;25744;9864;3332;7.72629
2464;3567;3567;25696;9856;3332;7.71188
2458;3546;3546;25700;9832;3332;7.71309
2450;3539;3539;25732;9800;3332;7.72269
2454;3531;3531;25552;9816;3332;7.66867
2458;3539;3539;25634;9832;3332;7.69328
2469;3513;3513;24832;9876;3332;7.45258
2454;3520;3520;25490;9816;3332;7.65006
2458;3510;3510;25308;9832;3332;7.59544
2449;3486;3486;24758;9796;3332;7.43037
2445;3507;3507;25516;9780;3332;7.65786
2469;3561;3561;25572;9876;3332;7.67467
2468;3563;3563;25722;9872;3332;7.71969
2458;3535;3535;25512;9832;3332;7.65666
2457;3524;3524;25466;9828;3332;7.64286
2458;3509;3509;25006;9832;3332;7.5048
2449;3534;3534;25692;9796;3332;7.71068
2459;3542;3542;25638;9836;3332;7.69448
2454;3525;3525;25546;9816;3332;7.66687
2455;3507;3507;25422;9820;3332;7.62965
2449;3520;3520;25548;9796;3332;7.66747
2443;3509;3509;25452;9772;3332;7.63866
2473;3581;3581;25814;9892;3332;7.7473
2471;3582;3582;25816;9884;3332;7.7479
2466;3570;3570;25728;9864;3332;7.72149
2460;3536;3536;25570;9840;3332;7.67407
2458;3527;3527;25534;9832;3332;7.66327
2459;3506;3506;24974;9836;3332;7.4952
2462;3540;3540;25532;9848;3332;7.66267
2469;3544;3544;25472;9876;3332;7.64466
2458;3519;3519;25448;9832;3332;7.63745
2457;3527;3527;25542;9828;3332;7.66567
2452;3528;3528;25568;9808;3332;7.67347
2459;3551;3551;25802;9836;3332;7.7437
2484;3585;3585;25912;9936;3332;7.77671
2469;3570;3570;25754;9876;3332;7.72929
2463;3563;3563;25738;9852;3332;7.72449
2467;3529;3529;25138;9868;3332;7.54442
2463;3512;3512;25024;9852;3332;7.5102
2466;3510;3510;24980;9864;3332;7.497
2471;3555;3555;25632;9884;3332;7.69268
2466;3547;3547;25616;9864;3332;7.68788
2460;3516;3516;25466;9840;3332;7.64286
2456;3489;3489;24836;9824;3332;7.45378
2450;3495;3495;25384;9800;3332;7.61825
2482;3584;3584;25952;9928;3332;7.78872
2476;3573;3573;25914;9904;3332;7.77731
2469;3570;3570;25792;9876;3332;7.7407
2465;3558;3558;25894;9860;3332;7.77131
2464;3535;3535;25644;9856;3332;7.69628
2473;3531;3531;25166;9892;3332;7.55282
2467;3518;3518;25082;9868;3332;7.52761
2485;3557;3557;25750;9940;3332;7.72809
2474;3511;3511;24940;9896;3332;7.48499
2463;3509;3509;25452;9852;3332;7.63866
2466;3536;3536;25510;9864;3332;7.65606
2489;3576;3576;25946;9956;3332;7.78691
2490;3582;3582;25880;9960;3332;7.76711
2478;3570;3570;25822;9912;3332;7.7497
2476;3564;3564;25714;9904;3332;7.71729
2472;3542;3542;25250;9888;3332;7.57803
2471;3530;3530;25160;9884;3332;7.55102
2476;3530;3530;25152;9904;3332;7.54862
2478;3518;3518;24898;9912;3332;7.47239
2477;3530;3530;24956;9908;3332;7.4898
2470;3536;3536;25494;9880;3332;7.65126
2470;3490;3490;24824;9880;3332;7.45018
2476;3573;3573;25878;9904;3332;7.76651
2498;3578;3578;25586;9992;3332;7.67887
2489;3580;3580;25582;9956;3332;7.67767
2488;3574;3574;25602;9952;3332;7.68367
2490;3572;3572;25530;9960;3332;7.66206
2480;3563;3563;25810;9920;3332;7.7461
2485;3578;3578;25562;9940;3332;7.67167
2479;3564;3564;25442;9916;3332;7.63565
2496;3565;3565;25492;9984;3332;7.65066
2487;3558;3558;25356;9948;3332;7.60984
2477;3546;3546;25232;9908;3332;7.57263
2479;3546;3546;25218;9916;3332;7.56843
2509;3600;3600;25594;10036;3332;7.68127
2512;3596;3596;25662;10048;3332;7.70168
2494;3587;3587;25964;9976;3332;7.79232
2496;3582;3582;25888;9984;3332;7.76951
2488;3563;3563;25520;9952;3332;7.65906
2478;3576;3576;25548;9912;3332;7.66747
2502;3578;3578;25580;10008;3332;7.67707
2489;3571;3571;25616;9956;3332;7.68788
2501;3578;3578;25852;10004;3332;7.7587
2493;3564;3564;25488;9972;3332;7.64946
2487;3562;3562;25828;9948;3332;7.7515
2487;3567;3567;25884;9948;3332;7.76831
2517;3621;3621;25738;10068;3332;7.72449
2519;3618;3618;25924;10076;3332;7.78031
2505;3613;3613;26092;10020;3332;7.83073
2502;3606;3606;26074;10008;3332;7.82533
2500;3580;3580;25646;10000;3332;7.69688
2498;3572;3572;25692;9992;3332;7.71068
2507;3597;3597;25726;10028;3332;7.72089
2505;3588;3588;25914;10020;3332;7.77731
2505;3588;3588;25674;10020;3332;7.70528
2497;3566;3566;25588;9988;3332;7.67947
2490;3556;3556;25550;9960;3332;7.66807
2499;3606;3606;25946;9996;3332;7.78691
2514;3618;3618;26140;10056;3332;7.84514
2509;3608;3608;26074;10036;3332;7.82533
2509;3627;3627;26334;10036;3332;7.90336
2494;3597;3597;26148;9976;3332;7.84754
2487;3583;3583;26058;9948;3332;7.82053
2498;3585;3585;25756;9992;3332;7.72989
2497;3600;3600;26114;9988;3332;7.83733
2496;3572;3572;25948;9984;3332;7.78752
2500;3566;3566;25914;10000;3332;7.77731
2488;3554;3554;25822;9952;3332;7.7497
2493;3622;3622;26384;9972;3332;7.91837
2510;3607;3607;26264;10040;3332;7.88235
2511;3630;3630;26256;10044;3332;7.87995
2505;3622;3622;26208;10020;3332;7.86555
2495;3597;3597;26166;9980;3332;7.85294
2498;3580;3580;26006;9992;3332;7.80492
2494;3581;3581;26056;9976;3332;7.81993
2504;3590;3590;26064;10016;3332;7.82233
2504;3581;3581;26030;10016;3332;7.81212
2498;3601;3601;26066;9992;3332;7.82293
2498;3566;3566;25956;9992;3332;7.78992
2488;3606;3606;26346;9952;3332;7.90696
2513;3630;3630;26256;10052;3332;7.87995
2521;3621;3621;26176;10084;3332;7.85594
2499;3616;3616;26244;9996;3332;7.87635
2504;3615;3615;26220;10016;3332;7.86915
2498;3592;3592;26128;9992;3332;7.84154
2499;3595;3595;26170;9996;3332;7.85414
2510;3594;3594;26096;10040;3332;7.83193
2514;3587;3587;25466;10056;3332;7.64286
2502;3598;3598;26184;10008;3332;7.85834
2501;3571;3571;25988;10004;3332;7.79952
2495;3575;3575;25990;9980;3332;7.80012
2512;3631;3631;26320;10048;3332;7.89916
2536;3667;3667;25942;10144;3332;7.78571
2513;3634;3634;26444;10052;3332;7.93637
2514;3628;3628;26286;10056;3332;7.88896
2504;3598;3598;26206;10016;3332;7.86495
2516;3616;3616;25714;10064;3332;7.71729
2517;3615;3615;25662;10068;3332;7.70168
2521;3613;3613;25690;10084;3332;7.71008
2520;3619;3619;25698;10080;3332;7.71248
2517;3594;3594;26038;10068;3332;7.81453
2514;3606;3606;25660;10056;3332;7.70108
2509;3619;3619;25878;10036;3332;7.76651
2520;3645;3645;26396;10080;3332;7.92197
2525;3642;3642;25832;10100;3332;7.7527
2523;3621;3621;25670;10092;3332;7.70408
2514;3620;3620;25780;10056;3332;7.73709
2522;3617;3617;25736;10088;3332;7.72389
2521;3624;3624;25714;10084;3332;7.71729
2524;3604;3604;25564;10096;3332;7.67227
2522;3609;3609;25568;10088;3332;7.67347
2513;3596;3596;25542;10052;3332;7.66567
2517;3596;3596;25574;10068;3332;7.67527
2512;3590;3590;25472;10048;3332;7.64466
2528;3649;3649;26306;10112;3332;7.89496
2538;3645;3645;25852;10152;3332;7.7587
2519;3622;3622;25820;10076;3332;7.7491
2520;3622;3622;25816;10080;3332;7.7479
2514;3616;3616;25738;10056;3332;7.72449
2529;3630;3630;26154;10116;3332;7.84934
2524;3613;3613;25692;10096;3332;7.71068
2531;3616;3616;25986;10124;3332;7.79892
2526;3600;3600;25594;10104;3332;7.68127
2522;3595;3595;25590;10088;3332;7.68007
2519;3592;3592;25558;10076;3332;7.67047
2518;3626;3626;25934;10072;3332;7.78331
2536;3652;3652;26200;10144;3332;7.86315
2533;3644;3644;26166;10132;3332;7.85294
2529;3635;3635;26074;10116;3332;7.82533
2521;3617;3617;26122;10084;3332;7.83974
2526;3624;3624;26082;10104;3332;7.82773
2528;3612;3612;26062;10112;3332;7.82173
2532;3621;3621;26032;10128;3332;7.81273
2531;3622;3622;26036;10124;3332;7.81393
2519;3606;3606;25670;10076;3332;7.70408
2523;3604;3604;25640;10092;3332;7.69508
2520;3601;3601;25616;10080;3332;7.68788
2547;3675;3675;26422;10188;3332;7.92977
2541;3657;3657;26298;10164;3332;7.89256
2535;3650;3650;26224;10140;3332;7.87035
2536;3644;3644;26208;10144;3332;7.86555
2527;3644;3644;26282;10108;3332;7.88776
2531;3642;3642;26190;10124;3332;7.86014
2543;3644;3644;26184;10172;3332;7.85834
2539;3631;3631;26042;10156;3332;7.81573
2534;3628;3628;26002;10136;3332;7.80372
2534;3616;3616;25950;10136;3332;7.78812
2528;3600;3600;25942;10112;3332;7.78571
2535;3653;3653;26386;10140;3332;7.91897
2546;3662;3662;26362;10184;3332;7.91176
2542;3658;3658;26268;10168;3332;7.88355
2538;3634;3634;26222;10152;3332;7.86975
2527;3621;3621;26168;10108;3332;7.85354
2540;3623;3623;26122;10160;3332;7.83974
2549;3631;3631;26144;10196;3332;7.84634
2542;3612;3612;25958;10168;3332;7.79052
2544;3614;3614;26008;10176;3332;7.80552
2533;3605;3605;25918;10132;3332;7.77851
2534;3602;3602;25958;10136;3332;7.79052
2545;3654;3654;26374;10180;3332;7.91537
2561;3670;3670;26410;10244;3332;7.92617
2553;3666;3666;26304;10212;3332;7.89436
2540;3653;3653;26232;10160;3332;7.87275
2543;3643;3643;26164;10172;3332;7.85234
2541;3649;3649;26186;10164;3332;7.85894
2544;3625;3625;26130;10176;3332;7.84214
2553;3625;3625;26006;10212;3332;7.80492
2547;3623;3623;26024;10188;3332;7.81032
2549;3622;3622;25996;10196;3332;7.80192
2545;3616;3616;25962;10180;3332;7.79172
2537;3612;3612;25916;10148;3332;7.77791
2558;3676;3676;26462;10232;3332;7.94178
2560;3668;3668;26428;10240;3332;7.93157
2554;3661;3661;26280;10216;3332;7.88715
2546;3646;3646;26198;10184;3332;7.86255
2539;3641;3641;26142;10156;3332;7.84574
2550;3648;3648;26182;10200;3332;7.85774
2559;3653;3653;26182;10236;3332;7.85774
2551;3632;3632;26060;10204;3332;7.82113
2550;3625;3625;26102;10200;3332;7.83373
2540;3617;3617;26072;10160;3332;7.82473
2540;3615;3615;26062;10160;3332;7.82173
2556;3650;3650;26380;10224;3332;7.91717
2566;3675;3675;26468;10264;3332;7.94358
2557;3658;3658;26352;10228;3332;7.90876
2559;3651;3651;26298;10236;3332;7.89256
2542;3659;3659;26280;10168;3332;7.88715
2551;3652;3652;26268;10204;3332;7.88355
2554;3646;3646;26154;10216;3332;7.84934
2552;3650;3650;26240;10208;3332;7.87515
2558;3648;3648;26222;10232;3332;7.86975
2546;3621;3621;26000;10184;3332;7.80312
2545;3628;3628;26120;10180;3332;7.83914
2543;3653;3653;26450;10172;3332;7.93818
2570;3666;3666;26278;10280;3332;7.88655
2565;3676;3676;26330;10260;3332;7.90216
2561;3656;3656;26332;10244;3332;7.90276
2556;3658;3658;26332;10224;3332;7.90276
2550;3657;3657;26318;10200;3332;7.89856
2550;3649;3649;26264;10200;3332;7.88235
